"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"2918","15","0","70","0","CC","Budget","Intnl_discount","85","3","M","M","1","2067.82","N","47.853333","F"
"2922","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","1","F","M","1","80000.00","Y","63.353333","F"
"2924","13","0","144","0","CC","Budget","Standard","158","4","F","M","2","65619.70","Y","55.00","F"
"2925","10","0","93","0","CC","Budget","Standard","104","4","F","M","1","95620.30","Y","49.12","F"
"2928","13","0","11","0","Auto","FreeLocal","Standard","25","4","F","M","1","98453.60","Y","43.00","F"
"2930","25","0","252","1","Auto","Budget","Standard","277","2","F","S","2","57420.00","Y","47.00","F"
"2931","3","3","26","1","CH","FreeLocal","Standard","34","2","M","M","0","58986.20","N","26.98","F"
"2932","17","0","39","0","CC","Budget","Intnl_discount","57","3","F","M","2","47639.10","N","42.00","F"
"2935","22","0","103","1","CC","FreeLocal","Standard","126","4","F","S","0","39461.00","N","22.226667","T"
"2937","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.60","N","12.846667","F"
"2939","20","8","80","0","CH","Budget","Intnl_discount","109","4","M","S","1","16432.10","Y","20.92","T"
"2942","12","0","7","0","Auto","Budget","Intnl_discount","20","4","F","S","1","540.40","Y","39.213333","T"
"2944","8","0","22","0","CC","FreeLocal","Standard","31","1","F","M","2","80087.70","N","41.92","F"
"2945","21","0","256","0","CC","Budget","Standard","278","3","F","M","2","59691.30","N","38.04","F"
"2946","28","0","113","0","CC","FreeLocal","Standard","141","4","F","S","2","11251.10","Y","61.00","T"
"2951","18","0","104","0","CC","Budget","Standard","123","4","F","S","2","3416.62","Y","22.76","T"
"2952","18","0","25","0","Auto","FreeLocal","Standard","44","4","F","S","0","93454.30","Y","48.533333","F"
"2960","0","0","112","0","CC","Budget","Standard","113","3","F","M","2","11234.70","Y","49.046667","F"
"2962","19","0","118","0","Auto","FreeLocal","Standard","137","3","F","M","1","82931.30","N","64.64","F"
"2963","17","0","27","0","CH","Budget","Standard","44","4","F","M","2","57483.90","N","44.026667","F"
"2965","10","0","32","0","Auto","FreeLocal","Standard","43","4","F","S","2","21274.00","N","45.526667","T"
"2968","8","9","77","0","CH","Budget","Standard","94","4","F","M","2","36725.10","N","55.793333","F"
"2972","20","0","19","0","CC","Budget","Standard","41","2","M","S","1","94188.30","N","57.546667","T"
"2975","15","0","6","0","CC","Budget","Standard","22","2","F","M","2","91861.00","Y","41.98","F"
"2978","17","0","106","0","Auto","FreeLocal","Standard","123","3","F","S","1","12374.90","Y","33.493333","T"
"2979","8","0","37","0","CH","FreeLocal","Standard","46","2","F","M","2","69133.90","Y","26.833333","F"
"2981","11","0","12","0","CH","FreeLocal","Intnl_discount","23","1","F","M","2","84948.00","Y","29.446667","F"
"2982","2","0","50","0","Auto","Budget","Standard","52","3","F","M","2","30998.80","N","40.96","F"
"2984","0","0","1","0","CH","FreeLocal","Standard","1","2","M","S","0","15924.20","N","14.46","F"
"2988","9","9","8","0","CC","FreeLocal","Intnl_discount","27","1","M","M","2","21416.50","N","35.653333","F"
"2992","5","7","23","0","Auto","Budget","Standard","35","1","M","M","2","78554.20","N","16.70","F"
"2993","0","0","0","0","Auto","Budget","Standard","0","3","F","M","2","38215.90","N","30.886667","F"
"2994","43","0","160","0","CC","FreeLocal","Standard","176","1","F","M","1","14085.50","N","21.00","T"
"2995","2","0","24","0","CH","Budget","Intnl_discount","27","4","F","M","2","49745.30","N","47.966667","F"
"2997","22","4","43","0","CC","Budget","Standard","69","4","F","M","2","88427.00","N","13.86","F"
"2998","1","0","83","0","CC","FreeLocal","Intnl_discount","84","4","F","M","2","98003.70","Y","26.273333","F"
"3000","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","1","F","S","0","74530.80","N","63.086667","F"
"3002","42","0","262","0","CC","Budget","Standard","265","4","F","S","0","32962.60","N","24.00","T"
"3007","22","0","82","0","CC","Budget","Intnl_discount","104","2","F","M","2","76289.20","N","48.206667","F"
"3009","11","0","5","0","CC","Budget","Standard","17","3","M","M","1","66931.90","N","63.933333","T"
"3010","8","0","99","0","CC","FreeLocal","Standard","108","2","M","S","0","9309.57","Y","25.44","F"
"3011","45","0","26","0","Auto","FreeLocal","Intnl_discount","48","3","F","M","1","28000.00","N","23.00","T"
"3012","29","0","154","0","CC","Budget","Intnl_discount","168","1","F","S","0","38000.00","N","24.00","T"
"3014","33","0","35","0","Auto","Budget","Standard","41","2","F","S","2","42000.00","N","22.00","T"
"3017","28","0","106","0","CC","Budget","Standard","134","1","F","S","1","2800.68","N","45.673333","T"
"3024","21","0","6","0","CC","Budget","Standard","27","1","F","M","2","64816.60","Y","31.126667","F"
"3025","29","0","13","0","CC","FreeLocal","Standard","42","4","F","M","2","98217.10","N","44.98","F"
"3034","5","7","76","0","CH","FreeLocal","Intnl_discount","88","2","M","S","1","84978.10","N","21.64","F"
"3035","21","0","85","0","CC","Budget","Intnl_discount","107","4","F","M","2","36647.90","N","49.986667","F"
"3037","20","0","9","0","Auto","Budget","Intnl_discount","29","4","F","S","1","73338.00","N","48.246667","F"
"3038","3","0","40","0","CC","FreeLocal","Standard","44","2","F","S","0","433.74","N","60.746667","T"
"3039","18","0","8","0","CC","Budget","Standard","27","2","F","M","2","16962.20","N","45.36","F"
"3041","20","4","117","0","CH","Budget","Intnl_discount","142","3","M","M","2","10708.30","N","26.026667","F"
"3044","21","0","87","0","CC","Budget","Standard","109","4","F","M","0","2031.61","N","20.30","T"
"3047","13","0","8","0","CH","FreeLocal","Standard","22","1","F","S","2","16938.50","N","48.00","F"
"3051","28","0","60","0","Auto","FreeLocal","Standard","89","3","F","M","1","8073.11","N","41.00","F"
"3053","28","0","97","0","CC","FreeLocal","Standard","125","3","M","S","1","24141.50","Y","17.006667","T"
"3054","29","0","40","0","CC","Budget","Intnl_discount","70","3","M","S","2","63152.60","Y","63.173333","F"
"3056","29","0","9","0","CC","Budget","Intnl_discount","38","3","M","S","2","72084.70","N","55.64","F"
"3057","13","0","40","0","CC","Budget","Standard","53","3","F","S","0","42760.50","N","43.00","F"
"3058","23","0","10","0","Auto","Budget","Intnl_discount","34","1","F","S","1","49072.00","N","46.00","F"
"3059","16","0","126","0","CC","FreeLocal","Standard","142","1","F","M","0","27371.80","Y","70.00","F"
"3062","16","0","114","0","CH","Budget","Standard","130","3","M","M","0","71472.90","N","41.913333","T"
"3066","0","0","11","0","Auto","FreeLocal","Intnl_discount","12","2","M","S","0","90321.60","N","38.00","F"
"3067","18","0","136","0","CC","FreeLocal","Standard","154","2","M","S","1","90478.60","N","54.553333","T"
"3068","8","0","13","0","CH","Budget","Standard","21","1","F","M","2","56187.00","N","43.00","F"
"3077","12","0","46","4","CC","FreeLocal","Standard","58","1","M","M","2","53010.80","N","18.84","F"
"3078","26","0","32","0","CC","Budget","Intnl_discount","58","4","M","M","0","75004.50","N","64.80","F"
"3082","9","0","38","0","CC","Budget","Standard","48","1","M","S","1","57626.90","Y","43.906667","F"
"3083","9","0","6","0","CC","Budget","Intnl_discount","15","2","M","D","1","20078.00","N","32.846667","F"
"3085","22","0","178","0","CC","Budget","Standard","200","3","M","M","1","7545.96","Y","16.753333","T"
"3089","11","1","22","0","CC","FreeLocal","Standard","36","2","M","S","2","89459.90","N","53.28","T"
"3092","14","0","25","0","CC","Budget","Standard","40","1","F","S","1","13576.50","N","39.426667","T"
"3094","20","0","39","0","CH","Budget","Intnl_discount","59","3","F","M","2","42031.80","N","50.753333","F"
"3103","22","0","40","0","Auto","Budget","Standard","62","4","F","S","1","13109.10","N","62.606667","T"
"3105","3","0","11","0","CC","Budget","Standard","14","4","F","S","2","21021.60","Y","62.753333","T"
"3106","25","0","179","0","CC","FreeLocal","Standard","206","4","M","S","0","74460.70","Y","55.34","T"
"3108","27","0","58","0","Auto","Budget","Standard","86","2","F","S","2","28787.40","N","41.666667","T"
"3114","29","0","52","0","Auto","FreeLocal","Standard","82","1","F","M","2","62061.80","Y","45.92","F"
"3115","27","0","57","0","CC","Budget","Standard","85","1","F","M","1","20550.90","Y","22.12","T"
"3118","3","0","44","0","CC","FreeLocal","Standard","47","2","M","S","1","1765.41","N","18.766667","F"
"3123","22","0","27","0","CH","Budget","Standard","49","4","F","S","2","6440.46","Y","52.00","F"
"3125","6","0","58","0","CC","Budget","Standard","64","4","M","M","2","28766.90","N","46.84","F"
"3130","26","0","13","0","CC","FreeLocal","Standard","40","4","M","M","2","91272.20","Y","25.033333","F"
"3143","27","0","23","0","CC","Budget","Standard","51","3","M","M","2","49910.70","Y","51.52","F"
"3144","11","0","25","0","CC","FreeLocal","Standard","37","4","M","M","0","76161.40","Y","44.573333","T"
"3152","10","0","57","0","CC","FreeLocal","Standard","67","1","M","M","2","57360.80","Y","53.253333","F"
"3156","0","0","22","0","CC","Budget","Standard","22","3","F","M","2","87578.20","Y","53.366667","F"
"3158","5","0","17","0","CH","Budget","Standard","22","2","M","M","1","5306.11","N","39.093333","F"
"3162","15","0","70","0","CC","Budget","Intnl_discount","85","2","M","M","1","2067.82","N","47.853333","F"
"3165","5","8","63","0","Auto","FreeLocal","Standard","77","1","M","M","2","30665.20","Y","22.88","F"
"3166","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","1","F","M","1","78000.00","Y","56.193333","F"
"3167","17","0","8","0","CH","FreeLocal","Intnl_discount","26","1","F","M","1","98680.40","Y","58.706667","F"
"3168","13","0","144","0","CC","Budget","Standard","158","3","F","M","2","65619.70","Y","46.00","F"
"3170","22","0","151","0","Auto","FreeLocal","Intnl_discount","174","1","F","S","0","85275.00","N","47.00","F"
"3171","15","0","8","0","CC","FreeLocal","Intnl_discount","24","1","F","M","1","66921.40","Y","43.00","F"
"3174","25","0","252","1","Auto","Budget","Standard","277","1","F","S","2","57420.00","Y","48.00","F"
"3175","3","3","26","1","CC","FreeLocal","Standard","34","4","M","M","0","68000.00","N","67.00","T"
"3176","17","0","39","0","CC","Budget","Intnl_discount","57","4","F","M","2","47639.10","N","48.00","F"
"3177","5","8","25","0","CC","Budget","Intnl_discount","39","2","M","M","0","3911.90","N","38.413333","F"
"3179","22","0","103","1","CC","FreeLocal","Standard","126","1","F","S","0","39461.00","N","22.226667","T"
"3183","20","8","80","0","CH","Budget","Intnl_discount","109","3","M","S","1","16432.10","Y","20.92","T"
"3186","12","0","7","0","Auto","Budget","Intnl_discount","20","3","F","S","1","540.40","Y","39.213333","T"
"3188","8","0","22","0","CC","FreeLocal","Standard","31","4","F","M","2","80087.70","N","41.92","F"
"3189","21","0","256","0","CC","Budget","Standard","278","1","F","M","2","59691.30","N","38.04","F"
"3194","1","0","29","0","CC","Budget","Standard","31","4","F","S","2","93559.10","N","57.62","F"
"3195","18","0","104","0","CC","Budget","Standard","123","3","F","S","2","3416.62","Y","22.76","T"
"3196","18","0","25","0","Auto","FreeLocal","Standard","44","3","F","S","0","93454.30","Y","48.533333","F"
"3197","26","0","17","0","CC","FreeLocal","Standard","44","2","M","M","0","5745.00","Y","15.38","T"
"3207","17","0","27","0","CH","Budget","Standard","44","1","F","M","2","57483.90","N","44.026667","F"
"3209","10","0","32","0","Auto","FreeLocal","Standard","43","4","F","S","2","21274.00","N","45.526667","T"
"3210","21","0","192","0","CC","FreeLocal","Standard","214","2","F","M","2","28267.00","N","30.093333","F"
"3216","20","0","19","0","CC","Budget","Standard","41","2","M","S","1","94188.30","N","57.546667","T"
"3219","15","0","6","0","CC","Budget","Standard","22","2","F","M","2","91861.00","Y","41.98","F"
"3223","8","0","37","0","CH","FreeLocal","Standard","46","1","F","M","2","69133.90","Y","26.833333","T"
"3225","11","0","12","0","CH","FreeLocal","Intnl_discount","23","3","F","M","2","84948.00","Y","29.446667","F"
"3226","2","0","50","0","Auto","Budget","Standard","52","1","F","M","2","30998.80","N","40.96","F"
"3228","0","0","1","0","CH","FreeLocal","Standard","1","2","M","S","0","15924.20","N","14.46","F"
"3236","5","7","23","0","Auto","Budget","Standard","35","4","M","M","2","78554.20","N","16.70","F"
"3237","0","0","0","0","Auto","Budget","Standard","0","1","F","M","2","38215.90","N","30.886667","F"
"3239","2","0","24","0","CH","Budget","Intnl_discount","27","3","F","M","2","49745.30","N","47.966667","F"
"3241","22","4","43","0","CC","Budget","Standard","69","4","F","M","2","88427.00","N","13.86","F"
"3242","1","0","83","0","CC","FreeLocal","Intnl_discount","84","1","F","M","2","98003.70","Y","26.273333","F"
"3243","3","8","5","0","CC","Budget","Intnl_discount","16","4","M","S","0","89142.70","N","53.693333","T"
"3244","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","4","F","S","0","74530.80","N","63.086667","F"
"3253","11","0","5","0","CC","Budget","Standard","17","1","M","M","1","66931.90","N","63.933333","T"
"3261","28","0","106","0","CC","Budget","Standard","134","3","F","S","1","2800.68","N","45.673333","T"
"3269","29","0","13","0","CC","FreeLocal","Standard","42","4","F","M","2","98217.10","N","44.98","F"
"3272","3","0","25","1","CC","Budget","Intnl_discount","29","2","F","S","0","15989.30","N","61.693333","T"
"3280","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.20","N","41.226667","T"
"3281","20","0","9","0","Auto","Budget","Intnl_discount","29","1","F","S","1","73338.00","N","48.246667","T"
"3288","21","0","87","0","CC","Budget","Standard","109","2","F","M","0","2031.61","N","20.30","T"
"3294","0","0","15","0","CC","FreeLocal","Standard","15","1","F","M","0","55221.00","N","41.00","F"
"3295","28","0","60","0","Auto","FreeLocal","Standard","89","1","F","M","1","8073.11","N","43.00","F"
"3296","24","0","5","0","CH","Budget","Standard","29","3","M","M","1","95448.60","Y","53.68","F"
"3298","29","0","40","0","CC","Budget","Intnl_discount","70","3","M","S","2","63152.60","Y","63.173333","F"
"3300","29","0","9","0","CC","Budget","Intnl_discount","38","2","M","S","2","72084.70","N","55.64","F"
"3301","13","0","40","0","CC","Budget","Standard","53","2","F","S","0","42760.50","N","46.00","F"
"3302","23","0","10","0","Auto","Budget","Intnl_discount","34","1","F","S","1","49072.00","N","70.00","F"
"3306","16","0","114","0","CH","Budget","Standard","130","4","M","M","0","71472.90","N","41.913333","T"
"3308","21","0","87","0","CC","Budget","Standard","108","4","M","S","0","95786.80","Y","57.553333","T"
"3311","18","0","136","0","CC","FreeLocal","Standard","154","4","M","D","1","90478.60","N","54.553333","T"
"3312","8","0","13","0","CH","Budget","Standard","21","2","F","M","2","56187.00","N","41.00","F"
"3315","23","0","206","0","CC","Budget","Intnl_discount","229","3","F","S","1","42000.00","N","24.393333","T"
"3322","26","0","32","0","CC","Budget","Intnl_discount","58","4","M","M","2","75004.50","N","64.80","F"
"3325","20","0","13","0","CC","Budget","Standard","34","4","M","M","0","19749.30","N","60.366667","F"
"3327","9","0","6","0","CC","Budget","Intnl_discount","15","2","M","D","0","20078.00","N","32.846667","F"
"3333","11","1","22","0","CC","FreeLocal","Standard","36","4","M","S","2","89459.90","N","53.28","T"
"3336","14","0","25","0","CC","Budget","Standard","40","2","F","S","1","13576.50","N","39.426667","T"
"3343","29","9","104","0","CC","Budget","Standard","143","3","M","S","2","43634.50","N","21.78","T"
"3352","27","0","58","0","Auto","Budget","Standard","86","4","F","S","2","28787.40","N","41.666667","T"
"3355","22","0","20","0","CC","Budget","Intnl_discount","43","2","M","M","1","13091.60","N","59.126667","F"
"3358","29","0","52","0","Auto","FreeLocal","Standard","82","3","F","M","2","62061.80","Y","45.92","F"
"3367","22","0","27","0","CH","Budget","Standard","49","4","F","S","2","6440.46","Y","42.00","F"
"3382","13","1","36","0","CH","FreeLocal","Standard","51","4","M","M","1","64792.30","N","52.146667","T"
"3384","29","0","8","0","CH","Budget","Intnl_discount","38","1","F","S","0","93322.10","Y","40.313333","T"
"3387","27","0","23","0","CC","Budget","Standard","51","2","M","M","2","49910.70","Y","51.52","F"
"3389","16","0","10","0","CC","FreeLocal","Intnl_discount","26","2","F","M","2","55860.00","Y","14.573333","F"
"3396","10","0","57","0","CC","FreeLocal","Standard","67","4","M","M","2","57360.80","Y","53.253333","F"
"3399","11","0","95","0","Auto","Budget","Standard","107","2","F","S","2","14578.80","Y","60.933333","T"
"3400","0","0","22","0","CC","Budget","Standard","22","4","F","M","2","87578.20","Y","53.366667","F"
"3401","25","0","32","0","CC","FreeLocal","Standard","58","2","F","M","2","86695.40","N","13.906667","F"
"3402","5","0","17","0","CH","Budget","Standard","22","2","M","M","1","5306.11","N","39.093333","F"
"3405","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","3","F","M","0","83287.00","N","58.56","F"
"3409","5","8","63","0","Auto","FreeLocal","Standard","77","4","M","M","2","30665.20","Y","22.88","F"
"3410","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","3","F","M","1","83287.00","Y","49.00","F"
"3411","17","0","8","0","CH","FreeLocal","Intnl_discount","26","3","M","M","1","98680.40","Y","58.706667","T"
"3412","13","0","144","0","CC","Budget","Standard","158","2","F","M","2","65619.70","Y","52.646667","F"
"3413","10","0","93","0","CC","Budget","Standard","104","1","M","M","1","95620.30","Y","49.12","T"
"3414","22","0","151","0","Auto","FreeLocal","Intnl_discount","174","4","F","D","1","85275.00","N","62.00","F"
"3416","13","0","11","0","Auto","FreeLocal","Standard","25","1","F","M","1","98453.60","Y","48.00","F"
"3418","25","0","252","1","Auto","Budget","Standard","277","1","F","S","2","57420.00","Y","62.00","F"
"3419","3","3","26","1","CC","FreeLocal","Standard","34","1","M","M","0","66000.00","N","41.00","T"
"3423","22","0","103","1","CC","FreeLocal","Standard","126","4","F","S","0","39461.00","N","22.226667","T"
"3424","4","7","258","0","CC","Budget","Intnl_discount","270","4","M","M","1","47371.00","Y","54.96","F"
"3427","20","8","80","0","CH","Budget","Intnl_discount","109","1","M","S","1","16432.10","Y","20.92","T"
"3430","12","0","7","0","Auto","Budget","Intnl_discount","20","4","F","S","1","540.40","Y","39.213333","T"
"3432","8","0","22","0","CC","FreeLocal","Standard","31","3","F","M","2","80087.70","N","41.92","F"
"3438","1","0","29","0","CC","Budget","Standard","31","4","F","S","2","93559.10","N","57.62","F"
"3439","18","0","104","0","CC","Budget","Standard","123","2","F","S","2","3416.62","Y","22.76","T"
"3440","18","0","25","0","Auto","FreeLocal","Standard","44","3","F","S","1","93454.30","Y","48.533333","F"
"3451","17","0","27","0","CH","Budget","Standard","44","1","F","M","2","57483.90","N","44.026667","F"
"3456","8","9","77","0","CH","Budget","Standard","94","4","F","M","2","36725.10","N","55.793333","F"
"3460","20","0","19","0","CC","Budget","Standard","41","2","M","S","1","94188.30","N","57.546667","T"
"3466","17","0","106","0","Auto","FreeLocal","Standard","123","4","F","S","1","12374.90","Y","33.493333","T"
"3470","2","0","50","0","Auto","Budget","Standard","52","2","F","M","2","30998.80","N","40.96","F"
"3476","9","9","8","0","CC","FreeLocal","Intnl_discount","27","2","M","S","0","21416.50","N","35.653333","F"
"3481","0","0","0","0","Auto","Budget","Standard","0","4","F","M","2","38215.90","N","30.886667","F"
"3485","22","4","43","0","CC","Budget","Standard","69","2","F","M","2","88427.00","N","13.86","F"
"3486","1","0","83","0","CC","FreeLocal","Intnl_discount","84","2","F","M","2","98003.70","Y","26.273333","F"
"3487","3","8","5","0","CC","Budget","Intnl_discount","16","1","M","S","0","89142.70","N","53.693333","T"
"3488","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","1","F","S","0","74530.80","N","63.086667","F"
"3495","22","0","82","0","CC","Budget","Intnl_discount","104","2","F","M","2","76289.20","N","48.206667","F"
"3503","14","0","9","0","Auto","Budget","Intnl_discount","23","2","F","S","0","77726.40","N","56.72","F"
"3505","28","0","106","0","CC","Budget","Standard","134","1","F","S","1","2800.68","N","45.673333","T"
"3508","13","0","96","0","CC","FreeLocal","Standard","110","3","F","M","2","90271.60","N","44.926667","F"
"3512","21","0","6","0","CC","Budget","Standard","27","1","F","M","2","64816.60","Y","31.126667","F"
"3513","29","0","13","0","CC","FreeLocal","Standard","42","3","F","M","2","98217.10","N","44.98","F"
"3522","5","7","76","0","CH","FreeLocal","Intnl_discount","88","2","M","S","1","84978.10","N","21.64","F"
"3523","21","0","85","0","CC","Budget","Intnl_discount","107","1","F","M","2","36647.90","N","49.986667","T"
"3524","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.20","N","41.226667","T"
"3525","20","0","9","0","Auto","Budget","Intnl_discount","29","1","F","S","1","73338.00","N","48.246667","T"
"3526","3","0","40","0","CC","FreeLocal","Standard","44","4","F","S","0","433.74","N","60.746667","T"
"3527","18","0","8","0","CC","Budget","Standard","27","3","F","M","2","16962.20","N","45.36","F"
"3529","20","4","117","0","CH","Budget","Intnl_discount","142","1","M","M","2","10708.30","N","26.026667","F"
"3532","21","0","87","0","CC","Budget","Standard","109","3","F","M","0","2031.61","N","20.30","T"
"3535","13","0","8","0","CH","FreeLocal","Standard","22","1","F","S","2","16938.50","N","41.00","F"
"3538","0","0","15","0","CC","FreeLocal","Standard","15","4","F","M","0","55221.00","N","46.00","F"
"3539","28","0","60","0","Auto","FreeLocal","Standard","89","3","F","M","1","8073.11","N","70.00","F"
"3540","24","0","5","0","CH","Budget","Standard","29","3","M","M","1","95448.60","Y","53.68","F"
"3544","29","0","9","0","CC","Budget","Intnl_discount","38","2","M","S","2","72084.70","N","55.64","F"
"3545","13","0","40","0","CC","Budget","Standard","53","4","F","S","0","42760.50","N","61.00","F"
"3546","23","0","10","0","Auto","Budget","Intnl_discount","34","1","F","S","1","49072.00","N","55.00","F"
"3547","16","0","126","0","CC","FreeLocal","Standard","142","3","F","M","0","27371.80","Y","52.00","F"
"3550","16","0","114","0","CH","Budget","Standard","130","2","M","M","1","71472.90","N","41.913333","T"
"3551","7","0","6","0","CC","Budget","Standard","13","3","M","M","0","95405.70","N","46.506667","T"
"3552","21","0","87","0","CC","Budget","Standard","108","3","M","S","0","95786.80","Y","57.553333","T"
"3554","0","0","11","0","CC","FreeLocal","Intnl_discount","12","4","M","S","0","90321.60","N","55.113333","T"
"3555","18","0","136","0","CH","FreeLocal","Standard","154","1","M","S","1","90478.60","N","54.553333","T"
"3556","8","0","13","0","CH","Budget","Standard","21","1","F","M","2","56187.00","N","43.00","F"
"3559","23","0","206","0","CC","Budget","Intnl_discount","229","3","F","S","1","35089.00","N","24.393333","T"
"3565","12","0","46","4","CC","FreeLocal","Standard","58","4","M","M","2","53010.80","N","18.84","F"
"3566","26","0","32","0","CC","Budget","Intnl_discount","58","3","M","M","1","75004.50","N","64.80","F"
"3569","20","0","13","0","CC","Budget","Standard","34","3","M","M","0","19749.30","N","60.366667","F"
"3571","9","0","6","0","CC","Budget","Intnl_discount","15","2","M","S","0","20078.00","N","32.846667","F"
"3572","17","4","49","1","Auto","FreeLocal","Standard","72","4","F","M","2","47902.00","N","26.033333","F"
"3580","14","0","25","0","CC","Budget","Standard","40","3","F","S","1","13576.50","N","39.426667","T"
"3582","20","0","39","0","CH","Budget","Intnl_discount","59","3","F","M","2","42031.80","N","50.753333","F"
"3592","16","5","10","0","CC","Budget","Standard","32","4","M","S","1","92647.50","N","56.046667","T"
"3593","3","0","11","0","CC","Budget","Standard","14","2","F","S","2","21021.60","Y","62.753333","T"
"3596","27","0","58","0","Auto","Budget","Standard","86","1","F","S","2","28787.40","N","41.666667","T"
"3602","29","0","52","0","Auto","FreeLocal","Standard","82","2","F","M","2","62061.80","Y","45.92","F"
"3607","22","0","34","0","Auto","Budget","Standard","57","3","F","S","2","19131.10","N","56.186667","T"
"3611","22","0","27","0","CH","Budget","Standard","49","3","F","S","2","6440.46","Y","41.00","F"
"3613","6","0","58","0","CC","Budget","Standard","64","2","M","S","0","28766.90","N","46.84","F"
"3623","22","0","28","0","Auto","Budget","Standard","50","3","F","S","0","73228.30","N","43.00","F"
"3626","13","1","36","0","CH","FreeLocal","Standard","51","4","M","M","1","64792.30","N","52.146667","T"
"3631","27","0","23","0","CC","Budget","Standard","51","1","M","M","2","49910.70","Y","51.52","F"
"3632","11","0","25","0","CC","FreeLocal","Standard","37","4","M","M","1","76161.40","Y","44.573333","T"
"3633","16","0","10","0","CC","FreeLocal","Intnl_discount","26","3","F","M","2","55860.00","Y","14.573333","F"
"3640","10","0","57","0","CC","FreeLocal","Standard","67","4","M","M","2","57360.80","Y","53.253333","F"
"3641","29","0","10","0","CC","FreeLocal","Standard","40","4","M","M","0","92414.70","Y","45.513333","T"
"3643","11","0","95","0","Auto","Budget","Standard","107","1","F","S","2","14578.80","Y","60.933333","T"
"3644","0","0","22","0","CC","Budget","Standard","22","1","F","M","2","87578.20","Y","53.366667","F"
"3645","25","0","32","0","CC","FreeLocal","Standard","58","3","F","M","2","86695.40","N","13.906667","F"
"3649","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","3","F","M","0","77000.00","N","47.00","F"
"3653","5","8","63","0","Auto","FreeLocal","Standard","77","2","F","M","2","30665.20","Y","22.88","F"
"3654","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","4","F","M","1","83287.00","Y","46.00","F"
"3656","13","0","144","0","CC","Budget","Standard","158","1","F","M","2","65619.70","Y","46.00","F"
"3660","13","0","11","0","Auto","FreeLocal","Standard","25","1","F","M","1","98453.60","Y","61.00","F"
"3662","25","0","252","1","Auto","Budget","Standard","277","3","F","S","2","57420.00","Y","52.00","F"
"3663","3","3","26","1","CC","FreeLocal","Standard","34","4","M","M","0","70000.00","N","42.00","T"
"3664","17","0","39","0","CC","Budget","Intnl_discount","57","3","F","M","2","47639.10","N","61.00","F"
"3671","20","8","80","0","CH","Budget","Intnl_discount","109","3","M","S","1","16432.10","Y","20.92","T"
"3672","4","0","91","1","CC","Budget","Standard","96","3","F","M","2","67388.00","N","53.12","T"
"3673","3","0","11","1","CC","Budget","Standard","15","2","F","M","2","84166.10","N","54.013333","T"
"3674","12","0","7","0","Auto","Budget","Intnl_discount","20","4","F","S","1","540.40","Y","39.213333","T"
"3678","28","0","113","0","CC","FreeLocal","Standard","141","2","F","S","2","11251.10","Y","43.00","T"
"3679","24","0","73","0","CH","FreeLocal","Standard","97","2","M","M","2","45429.70","Y","61.713333","T"
"3680","4","0","91","1","CC","Budget","Standard","96","3","M","M","1","67388.00","N","53.12","T"
"3681","3","0","11","1","CC","Budget","Standard","15","1","M","M","1","84166.10","N","54.013333","T"
"3682","1","0","29","0","CC","Budget","Standard","31","4","F","S","2","93559.10","N","57.62","F"
"3683","18","0","104","0","CC","Budget","Standard","123","3","F","S","2","3416.62","Y","22.76","T"
"3686","12","0","163","0","CC","Budget","Intnl_discount","175","2","M","M","2","59613.10","N","34.32","T"
"3687","24","0","73","0","CH","FreeLocal","Standard","97","3","M","M","2","45429.70","Y","61.713333","T"
"3688","4","0","91","1","CC","Budget","Standard","96","4","M","M","1","67388.00","N","53.12","T"
"3689","3","0","11","1","CC","Budget","Standard","15","1","M","M","0","84166.10","N","54.013333","T"
"3692","0","0","112","0","CC","Budget","Standard","113","1","F","M","2","11234.70","Y","49.046667","F"
"3694","19","0","118","0","Auto","FreeLocal","Standard","137","2","F","M","1","82931.30","N","64.64","F"
"3695","17","0","27","0","CH","Budget","Standard","44","4","F","M","2","57483.90","N","44.026667","F"
"3698","21","0","192","0","CC","FreeLocal","Standard","214","2","F","M","2","28267.00","N","30.093333","F"
"3706","12","0","163","0","CC","Budget","Intnl_discount","175","1","M","M","2","59613.10","N","34.32","T"
"3707","15","0","6","0","CC","Budget","Standard","22","1","F","M","2","91861.00","Y","41.98","F"
"3708","24","0","73","0","CH","FreeLocal","Standard","97","2","M","M","2","45429.70","Y","61.713333","T"
